intervention,score,model_state,allocation,requested_ratio,requested_count,eligible_count,eligible_tensor_count,pruned_count,actual_ratio,seed,accuracy,nll,ece,examples,baseline_accuracy,baseline_nll,baseline_ece,accuracy_drop,nll_change,ece_change,provenance_id
pretrain_high,u_positive,finetuned,global,0.05,6178406,123568128,49,6178406,0.049999996762919316,2027,0.5103211009174312,0.6676552858921366,0.24337473210652405,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.3188073394495413,0.16382627831686525,0.1399946337629907,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,global,0.05,6178406,123568128,49,6178406,0.049999996762919316,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,global,0.05,6178406,123568128,49,1888293,0.015281391978358691,2027,0.5091743119266054,0.6727391864181659,0.2850623146826017,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.3199541284403671,0.1689101788428945,0.18168221633906834,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,global,0.05,6178406,123568128,49,4290113,0.034718604784560625,2027,0.823394495412844,0.5535277841834847,0.10917282653857008,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.005733944954128489,0.04969877660821331,0.005792728195036734,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,global,0.1,12356812,123568128,49,12356812,0.09999999352583863,2027,0.4873853211009174,0.6932384989677219,0.018465101718902588,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0034403669724770714,-0.4198002749626789,-0.35592632295372545,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,global,0.1,12356812,123568128,49,12356812,0.09999999352583863,2027,0.7213302752293578,0.6913236636634267,0.21992939710617065,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.10779816513761475,0.1874946560881553,0.11654929876263731,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,global,0.1,12356812,123568128,49,12356812,0.09999999352583863,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,global,0.1,12356812,123568128,49,5202299,0.042100653980935925,2027,0.5940366972477065,0.6923853257380495,0.09318065643310547,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.23509174311926606,0.18855631816277807,-0.010199441910427876,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,global,0.1,12356812,123568128,49,7154513,0.057899339544902714,2027,0.8256880733944955,0.5310147809326102,0.10747371087836094,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.0034403669724770714,0.02718577335733885,0.004093612534827595,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,global,0.2,24713625,123568128,49,24713625,0.19999999514437897,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.41989159146580124,-0.3652171075511223,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,global,0.2,24713625,123568128,49,24713625,0.19999999514437897,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,global,0.2,24713625,123568128,49,24713625,0.19999999514437897,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,global,0.2,24713625,123568128,49,13345723,0.10800295526043738,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,global,0.2,24713625,123568128,49,11367902,0.09199703988394159,2027,0.8302752293577982,0.5372231110520319,0.10582255426255527,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.0011467889908256534,0.03339410347676053,0.002442455919021924,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.001,123557,123568128,49,123557,0.0009999099444154402,2027,0.4908256880733945,1.057143713356158,0.35519246420291845,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.05589506057424276,-0.01919896046970959,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.001,123557,123568128,49,123557,0.0009999099444154402,2027,0.8302752293577982,0.5098359342835365,0.10613259764972005,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.0011467889908256534,0.006006926708265081,0.0027524993061867065,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.001,123557,123568128,49,123557,0.0009999099444154402,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.001,123557,123568128,49,7991,6.466877931500265e-05,2027,0.8302752293577982,0.5044389399913473,0.10497915823855775,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.0011467889908256534,0.0006099324160758757,0.0015990598950244017,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.001,123557,123568128,49,115566,0.0009352411651004375,2027,0.8314220183486238,0.5094365083843196,0.1030244042841284,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.002293577981651307,0.00560750080904826,-0.0003556940594049429,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.005,617835,123568128,49,617835,0.004999954357162391,2027,0.5091743119266054,1.139290345918148,0.37912892792987307,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,-0.018348623853210955,0.02625157198774719,0.004737503257245035,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.005,617835,123568128,49,617835,0.004999954357162391,2027,0.5091743119266054,2.1569352849907832,0.47940880307311157,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.3199541284403671,1.6531062774155119,0.3760287047295782,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.005,617835,123568128,49,617835,0.004999954357162391,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.005,617835,123568128,49,74020,0.0005990217801146911,2027,0.5091743119266054,2.174988169188893,0.48020091510467966,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.3199541284403671,1.6711591616136217,0.3768208167611463,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.005,617835,123568128,49,543815,0.004400932577047699,2027,0.8337155963302753,0.5194627705517165,0.10484455819421679,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.004587155963302725,0.015633762976445142,0.0014644598506834416,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.01,1235670,123568128,49,1235670,0.009999908714324782,2027,0.4908256880733945,0.6933401943346776,0.030495554208755493,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.4196985795957232,-0.34389587046387254,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.01,1235670,123568128,49,1235670,0.009999908714324782,2027,0.7672018348623854,0.6737224137017487,0.253243625164032,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.06192660550458717,0.1698934061264773,0.14986352682049864,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.01,1235670,123568128,49,1235670,0.009999908714324782,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.01,1235670,123568128,49,182386,0.0014759954929478255,2027,0.7603211009174312,0.6752364460481416,0.2473849058151245,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.06880733944954132,0.1714074384728702,0.14400480747159117,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.01,1235670,123568128,49,1053284,0.008523913221376956,2027,0.8348623853211009,0.5308901127598701,0.10864361682121282,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,-0.005733944954128378,0.0270611051845987,0.005263518477679474,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.05,6178401,123568128,49,6178401,0.0499999562994108,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.41989159146580124,-0.3652171075511223,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.05,6178401,123568128,49,6178401,0.0499999562994108,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.05,6178401,123568128,49,6178401,0.0499999562994108,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.05,6178401,123568128,49,1430970,0.011580413357075377,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.05,6178401,123568128,49,4747431,0.03841954294233542,2027,0.8268348623853211,0.5513264770628116,0.10743414850016819,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.002293577981651418,0.04749746948754019,0.0040540501566348475,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.1,12356803,123568128,49,12356803,0.0999999206915233,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.41989159146580124,-0.3652171075511223,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.1,12356803,123568128,49,12356803,0.0999999206915233,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.1,12356803,123568128,49,12356803,0.0999999206915233,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.1,12356803,123568128,49,3863826,0.03126879125335621,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.1,12356803,123568128,49,8492977,0.0687311294381671,2027,0.8291284403669725,0.5467864799936977,0.10545827118591866,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.0,0.04295747241842629,0.0020781728423853174,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,unfinetuned,layer_balanced,0.2,24713618,123568128,49,24713618,0.19999993849546704,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.4908256880733945,1.1130387739304008,0.37439142467262804,0.0,-0.41989159146580124,-0.3652171075511223,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_high,u_positive,finetuned,layer_balanced,0.2,24713618,123568128,49,24713618,0.19999993849546704,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
finetune_high,u_positive,finetuned,layer_balanced,0.2,24713618,123568128,49,24713618,0.19999993849546704,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
topk_intersection,u_positive,finetuned,layer_balanced,0.2,24713618,123568128,49,10430492,0.08441086037978984,2027,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.33830275229357804,0.18931817488932823,-0.09420578122202761,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
pretrain_only,u_positive,finetuned,layer_balanced,0.2,24713618,123568128,49,14283126,0.1155890781156772,2027,0.8256880733944955,0.5560880650620942,0.1175468606411854,872.0,0.8291284403669725,0.5038290075752714,0.10338009834353334,0.0034403669724770714,0.0522590574868228,0.014166762297652055,2d677a067a1c2d45b34ec6a3a6fc01d3eee44ddac0c2613ef63428e472f08d7d
