method,score_source,direction,allocation,ratio,mask_index,seed,eligible_count,eligible_tensor_count,pruned_count,actual_ratio,accuracy,nll,ece,examples,baseline_accuracy,baseline_nll,baseline_ece,accuracy_drop,accuracy_change,nll_change,ece_change,base_restored,evaluation_reused,provenance_id
u_positive_high,u_positive,high,layer_balanced,0.001,0,1234,123568128,49,123557,0.0009999099444154402,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.005,0,1234,123568128,49,617835,0.004999954357162391,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.01,0,1234,123568128,49,1235670,0.009999908714324782,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.02,0,1234,123568128,49,2471353,0.019999922633771712,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.05,0,1234,123568128,49,6178401,0.0499999562994108,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.1,0,1234,123568128,49,12356803,0.0999999206915233,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.2,0,1234,123568128,49,24713618,0.19999993849546704,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_high,u_positive,high,layer_balanced,0.3,0,1234,123568128,49,37070433,0.2999999562994108,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.001,0,1234,123568128,49,123568,0.000999998964134182,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.005,0,1234,123568128,49,617840,0.0049999948206709095,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.01,0,1234,123568128,49,1235681,0.009999997734043522,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.02,0,1234,123568128,49,2471362,0.019999995468087044,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.05,0,1234,123568128,49,6178406,0.049999996762919316,0.819954128440367,0.5458810258349147,0.11188700789135703,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,-2.5701085362150877e-06,2.491501405188501e-06,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.1,0,1234,123568128,49,12356812,0.09999999352583863,0.819954128440367,0.5458593713034183,0.111901524356054,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,-2.422464003259961e-05,1.7007966102156047e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.2,0,1234,123568128,49,24713625,0.19999999514437897,0.819954128440367,0.5459416769786712,0.11191915680421244,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,5.808103522031427e-05,3.4640414260600494e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,global,0.3,0,1234,123568128,49,37070438,0.29999999676291933,0.819954128440367,0.545981460071485,0.11191728987142963,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,9.786412803403088e-05,3.2773481477788025e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.001,0,1234,123568128,49,123557,0.0009999099444154402,0.819954128440367,0.5456662033129176,0.11176374115773641,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,-0.0002173926305333307,-0.00012077523221543096,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.005,0,1234,123568128,49,617835,0.004999954357162391,0.8188073394495413,0.5434272126593721,0.11159875920825435,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0011467889908256534,-0.0011467889908256534,-0.0024563832840788224,-0.000285757181697488,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.01,0,1234,123568128,49,1235670,0.009999908714324782,0.8188073394495413,0.5415417690069304,0.1119788126424692,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0011467889908256534,-0.0011467889908256534,-0.004341826936520521,9.429625251736184e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.02,0,1234,123568128,49,2471353,0.019999922633771712,0.8211009174311926,0.5378251222022082,0.11015306196831987,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,-0.0011467889908256534,0.0011467889908256534,-0.008058473741242689,-0.0017314544216319727,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.05,0,1234,123568128,49,6178401,0.0499999562994108,0.8211009174311926,0.5342799261075641,0.10963004902035434,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,-0.0011467889908256534,0.0011467889908256534,-0.011603669835886787,-0.0022544673695975015,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.1,0,1234,123568128,49,12356803,0.0999999206915233,0.8153669724770642,0.5299066793207728,0.10783961813304566,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.004587155963302725,-0.004587155963302725,-0.015976916622678083,-0.004044898256906182,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.2,0,1234,123568128,49,24713618,0.19999993849546704,0.8084862385321101,0.5287905633449554,0.11157774033660517,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.011467889908256867,-0.011467889908256867,-0.017093032598495483,-0.000306776053346669,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_positive_low,u_positive,low,layer_balanced,0.3,0,1234,123568128,49,37070433,0.2999999562994108,0.805045871559633,0.5498688386394344,0.11085831020117576,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.014908256880733939,-0.014908256880733939,0.0039852426959834375,-0.0010262061887760798,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.001,0,1234,123568128,49,123568,0.000999998964134182,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.005,0,1234,123568128,49,617840,0.0049999948206709095,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.01,0,1234,123568128,49,1235681,0.009999997734043522,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.02,0,1234,123568128,49,2471362,0.019999995468087044,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.05,0,1234,123568128,49,6178406,0.049999996762919316,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.1,0,1234,123568128,49,12356812,0.09999999352583863,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.2,0,1234,123568128,49,24713625,0.19999999514437897,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,global,0.3,0,1234,123568128,49,37070438,0.29999999676291933,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.001,0,1234,123568128,49,123557,0.0009999099444154402,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.005,0,1234,123568128,49,617835,0.004999954357162391,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.01,0,1234,123568128,49,1235670,0.009999908714324782,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.02,0,1234,123568128,49,2471353,0.019999922633771712,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.05,0,1234,123568128,49,6178401,0.0499999562994108,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.1,0,1234,123568128,49,12356803,0.0999999206915233,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.2,0,1234,123568128,49,24713618,0.19999993849546704,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_high_positive,u_signed,high_positive,layer_balanced,0.3,0,1234,123568128,49,37070433,0.2999999562994108,0.4908256880733945,0.6931471824645996,0.009174317121505737,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.3291284403669725,-0.3291284403669725,0.14726358652114868,-0.1027101992684461,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.001,0,1234,123568128,49,123568,0.000999998964134182,0.819954128440367,0.5459347869004678,0.11189797165960585,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,5.1190957016888916e-05,1.3455269654016888e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.005,0,1234,123568128,49,617840,0.0049999948206709095,0.819954128440367,0.546004149345083,0.11189965774644267,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.00012055340163208417,1.5141356490833147e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.01,0,1234,123568128,49,1235681,0.009999997734043522,0.819954128440367,0.5458845669796707,0.11188358841675355,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,9.710362197656863e-07,-9.279731982836381e-07,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.02,0,1234,123568128,49,2471362,0.019999995468087044,0.819954128440367,0.5461547675482724,0.11190293307261784,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.00027117160482148517,1.8416682666000384e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.05,0,1234,123568128,49,6178406,0.049999996762919316,0.819954128440367,0.5463589041604908,0.11192450572856477,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0004753082170398937,3.998933861293352e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.1,0,1234,123568128,49,12356812,0.09999999352583863,0.819954128440367,0.5462013499452434,0.11184911525216573,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0003177540017924585,-3.540113778610632e-05,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.2,0,1234,123568128,49,24713625,0.19999999514437897,0.819954128440367,0.5460004300699322,0.11200647004234315,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.00011683412648122449,0.00012195365239131561,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,global,0.3,0,1234,123568128,49,37070438,0.29999999676291933,0.819954128440367,0.5462339759693233,0.11199829093002972,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0003503800258723988,0.00011377454007788224,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.001,0,1234,123568128,49,123557,0.0009999099444154402,0.819954128440367,0.5458758482965854,0.1086585746071283,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,-7.747646865507996e-06,-0.003225941782823538,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.005,0,1234,123568128,49,617835,0.004999954357162391,0.8211009174311926,0.5434780599327262,0.1079462270075987,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,-0.0011467889908256534,0.0011467889908256534,-0.002405536010724685,-0.003938289382353133,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.01,0,1234,123568128,49,1235670,0.009999908714324782,0.8211009174311926,0.5417340969273804,0.10796619740084418,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,-0.0011467889908256534,0.0011467889908256534,-0.004149499016070535,-0.003918318989107661,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.02,0,1234,123568128,49,2471353,0.019999922633771712,0.8211009174311926,0.5401930285429736,0.10861724859039557,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,-0.0011467889908256534,0.0011467889908256534,-0.005690567400477353,-0.0032672677995562727,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.05,0,1234,123568128,49,6178401,0.0499999562994108,0.8176605504587156,0.5366193512710956,0.11095274480040623,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.002293577981651418,-0.002293577981651418,-0.009264244672355315,-0.0009317715895456047,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.1,0,1234,123568128,49,12356803,0.0999999206915233,0.8165137614678899,0.5320583942833297,0.10734154170371202,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0034403669724770714,-0.0034403669724770714,-0.013825201660121245,-0.00454297468623982,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.2,0,1234,123568128,49,24713618,0.19999993849546704,0.8142201834862385,0.5097458663336728,0.10293995605315226,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.005733944954128489,-0.005733944954128489,-0.036137729609778124,-0.008944560336799579,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_near_zero,u_signed,near_zero,layer_balanced,0.3,0,1234,123568128,49,37070433,0.2999999562994108,0.8176605504587156,0.4938987047847258,0.09759521635508106,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.002293577981651418,-0.002293577981651418,-0.05198489115872512,-0.014289300034870778,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_negative,u_signed,negative,global,0.0,0,1234,123568128,49,0,0.0,0.819954128440367,0.5458835959434509,0.11188451638995184,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.0,0.0,0.0,0.0,True,True,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
u_signed_negative,u_signed,negative,global,0.001,0,1234,123568128,49,123568,0.000999998964134182,0.8176605504587156,0.5505485679578344,0.11376544679286782,872.0,0.819954128440367,0.5458835959434509,0.11188451638995184,0.002293577981651418,-0.002293577981651418,0.004664972014383428,0.0018809304029159812,True,False,6319b9372640ef20a7f13ef079a7d08a3da4f87669aa8d874643b7e35c072cf6
